WS2::Expletivum	WS2::Tempus	WS2::Infinitiv	WS3::Infinitiv	WS3::Richtungspartikel	WS3::Artikel Milch	WS3::Blankoannotation	WS12::Realisierung des Subjektpronomens	WS12::Wohin?	WS13::Annotation	WS16::Infinitivanschluss	WS16::indefiniter Artikel	WS39::Annotation	WS40::Serialisierung	WS40::Realisierung des Subjektpronomens	WS40::Auxiliar	WS40::Artikel: Präposition mit	WS40::Artikel: Präposition ins Korn
1	1	3	6	1	1	1	4	1	1	3	1	1	1	2	1	1	1
77	2	6	3	1	1	1	4	1	2	3	1	1	1	2	1	2	1
1	1	6	3	4	1	1	5	1	2	3	1	1	1	2	1	1	1
1	1	6	88	88	1	1	5	1	88	4	1	1	1	2	1	2	1
77	1	6	3	1	1	1	4	1	88	5	1	1	1	11	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	2	3	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	5	88	88	2	3	1	1	2	3	1	1	1	2	1	2	1
1	2	6	88	3	2	3	4	1	2	3	1	1	1	2	1	1	1
77	2	6	88	88	1	1	4	1	5	9	88	1	1	2	1	2	1
1	1	1	88	1	1	1	1	1	1	3	1	1	1	2	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	3	88	1	1	2	1	1	1
1	1	1	11	1	1	1	4	1	1	1	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	1	1	4	1	1	1	1	2	1	10	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	10	1
11	1	4	8	1	1	1	4	1	2	1	88	1	1	2	1	10	1
1	1	4	88	1	1	1	4	1	4	1	1	1	1	2	1	1	1
1	1	4	88	1	1	1	4	1	1	1	1	1	1	2	1	10	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	4	3	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	88	1	2	3	4	1	1	1	88	1	1	2	1	10	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	4	2	1	2	3	4	1	1	1	1	1	1	2	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	2	1	1	1	1	2	1	10	1
1	1	4	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	88	4	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	4	8	1	2	3	4	1	4	5	1	1	1	2	1	2	1
1	1	4	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1
1	1	4	2	1	1	1	4	1	1	6	1	1	1	2	1	10	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	4	1	4	1	1	1	1	2	1	10	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	3	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	10	1
1	1	4	81	11	1	1	4	1	4	7	1	1	1	2	1	3	1
1	1	5	56	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	88	1	1	1	1	1	1	1	1
1	1	4	2	1	1	1	4	1	1	1	1	1	1	1	1	10	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	6	1	1	1	2	1	1	3
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	1	2	1	1	1	4	1	1	6	1	1	1	2	1	10	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	4	1	1	4	1	88	3	1	1	1	2	1	2	1
1	1	6	88	88	1	1	4	1	6	88	88	1	1	2	1	2	1
1	1	6	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	88	3	88	1	1	2	1	10	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	2	5	3	4	1	1	4	1	88	3	1	1	1	2	1	1	1
11	1	5	88	3	1	1	4	1	4	3	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	6	88	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1
1	1	5	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	3	88	1	1	1	1	1	1	5	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	10	1	1	1	2	1	1	1
11	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	10	1
11	1	6	3	4	1	1	4	1	88	1	1	1	1	2	1	2	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	4	1	1	4	1	1	4	1	1	1	2	1	1	1
1	1	6	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	1	88	1	1	1	5	1	1	1	1	1	1	2	1	1	1
1	1	6	3	1	1	1	4	1	2	1	1	1	1	2	1	1	1
77	1	6	88	3	1	1	4	1	88	3	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	4	2	1	2	3	1	1	1	6	1	1	1	1	1	1	1
1	1	1	2	1	2	3	2	1	1	6	1	1	1	1	1	1	1
1	1	1	2	1	2	3	1	1	4	6	1	1	1	1	1	1	1
1	1	4	2	1	2	3	2	1	1	6	1	1	1	1	1	1	3
1	1	1	2	1	2	3	1	2	1	6	1	1	1	1	1	1	1
1	1	4	2	1	2	3	2	1	1	6	1	1	1	1	1	1	1
1	1	4	2	1	2	3	2	1	1	6	1	1	1	1	1	1	1
1	1	4	2	1	2	3	2	1	4	6	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	6	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	6	1	1	1	1	1	1	2
1	1	31	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	6	88	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	6	1	1	1	1	1	1	3	1	1	1	2	1	1	1
11	1	7	3	88	1	1	4	1	2	3	1	1	1	2	1	3	1
1	1	2	5	77	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	2	5	1	2	3	4	1	1	1	1	1	1	2	1	1	1
1	1	2	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	6	1	1	1	4	1	1	1	1	1	1	2	1	3	1
1	1	2	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	2	3	88	88	1	1	4	1	1	3	1	1	1	2	1	3	1
1	1	31	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	3	6	1	1	1	4	1	1	10	1	1	1	2	1	3	1
1	1	3	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	3	6	1	1	1	4	1	88	3	1	1	1	2	1	4	1
1	1	1	6	1	1	1	1	1	1	2	1	1	1	2	1	1	1
1	1	31	6	1	1	1	4	1	1	10	1	1	1	2	1	1	1
1	2	3	88	1	1	1	2	1	88	3	1	1	1	2	1	10	1
1	1	1	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	3	88	88	1	1	2	1	1	3	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	2	5	1	1	1	4	1	88	3	1	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	4	1	1	1	2	1	10	1
1	1	5	88	1	1	1	4	2	1	5	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	4	1	1	1	2	1	1	1
1	1	5	88	1	1	1	4	1	1	5	1	1	1	2	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	1	3	1	1	1	4	1	4	1	1	1	1	2	1	1	1
11	1	5	88	1	1	1	4	1	1	1	88	1	1	2	1	10	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	88	1	1	1	4	1	1	5	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	4	1	1	1	2	1	1	1
1	1	5	8	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	3	1	1	1	1	1	1	1
1	1	1	2	4	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	4	3	1	1	1	2	1	1	1
1	1	1	88	1	2	3	4	1	2	4	1	1	1	2	1	10	1
11	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	8	1	2	3	4	1	1	1	1	1	1	2	1	10	1
1	1	5	8	88	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1
2	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	2	3	4	1	1	4	1	1	1	1	1	1	2	1	2	1
1	1	1	2	4	1	1	1	1	2	2	1	1	1	2	1	2	1
1	1	5	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	5	88	4	1	1	4	1	1	2	1	1	1	2	1	1	3
1	1	5	9	4	1	1	1	1	1	4	1	1	1	2	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	9	1	1	1	4	1	1	9	88	1	1	2	1	1	77
1	1	1	2	4	1	1	4	1	88	1	1	1	1	2	1	1	1
1	1	1	9	4	1	1	4	1	1	10	1	1	1	1	1	1	1
1	1	2	6	1	1	1	4	1	1	4	1	1	1	2	1	2	1
1	1	1	3	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	3	1	1	1	2	1	1	3	1	1	99	99	99	99	99
2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	88
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	2	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	3	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	2	1
1	1	2	88	4	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	2	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	2	1	2	3
1	1	5	9	1	1	1	4	1	1	3	1	1	1	2	1	1	3
11	1	2	2	88	1	1	4	1	2	5	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	6	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	2	88	88	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	3	1	1	1	4	1	1	4	1	1	1	2	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	2	6	1	1	1	4	1	1	1	1	1	1	1	1	1	1
4	1	2	88	4	1	1	88	88	2	9	88	1	1	2	1	1	1
1	1	3	3	1	1	1	2	1	4	3	1	1	1	2	1	1	1
1	1	2	5	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	1	1	1	3	1	1	1	2	1	1	1
1	1	2	6	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	3	88	1	77	3	4	1	1	4	1	1	1	2	1	1	1
1	1	2	4	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	2	3	88	1	1	1	4	1	2	3	1	1	1	2	1	1	1
1	1	2	6	1	1	1	4	2	1	1	1	1	1	1	1	1	1
1	1	2	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	6	1	1	1	3	1	4	9	88	1	1	2	1	3	99
1	1	2	2	1	1	1	4	1	1	2	1	1	1	2	1	2	1
1	1	2	6	4	1	1	4	1	4	3	1	1	1	2	1	1	1
1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1
1	1	2	6	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	2	88	1	1	1	1	1	1	1	1	1	1	2	1	1	1
11	1	2	6	1	1	1	4	1	1	1	1	1	1	2	1	1	99
1	1	2	88	1	1	1	3	1	1	3	1	1	1	2	1	1	1
1	1	2	88	4	1	1	4	1	1	1	1	1	1	2	1	1	1
1	2	3	88	88	1	1	4	1	1	9	88	1	1	2	1	1	1
11	1	2	3	4	1	1	1	1	4	1	1	1	1	2	1	1	1
1	1	2	6	1	1	1	1	1	1	3	1	1	1	2	1	1	1
1	2	1	3	1	1	1	4	1	4	3	1	1	1	2	1	1	1
1	1	1	5	4	1	1	4	1	2	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	3	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	3	6	1	1	1	4	1	1	88	88	1	1	2	1	1	1
1	1	2	6	1	1	1	4	1	1	1	1	1	1	2	1	3	1
2	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	3	6	4	1	1	1	1	11	1	1	1	1	2	1	1	1
1	1	2	5	1	1	1	1	1	1	1	1	1	1	2	1	1	1
11	1	3	6	1	1	1	4	1	4	21	1	1	1	2	1	1	1
1	1	2	6	3	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	3	1
1	1	3	3	1	1	1	4	1	1	3	1	1	1	2	1	1	1
1	1	2	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	1	1	1	1	77	1	1	1	1	1	1	1	1	1	1
1	1	1	88	4	1	1	4	1	88	1	1	1	1	2	1	3	1
1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	3	5	1	1	1	2	1	1	5	1	1	1	2	1	3	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	3	6	1	1	1	4	1	1	4	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	88	88	1	2	2	1	2	1
1	1	1	3	1	1	1	2	1	1	2	88	1	1	2	1	2	1
1	1	31	3	1	1	1	1	1	1	4	1	1	1	2	1	1	1
1	1	1	88	4	1	1	4	1	1	2	88	1	1	2	1	1	3
1	1	2	88	88	1	1	4	1	88	1	1	1	1	2	1	1	1
1	1	3	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	3	2	1	1	1	2	1	1	3	1	1	1	2	1	1	3
1	1	31	3	1	1	1	4	1	1	1	1	1	1	2	1	2	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	3	9	1	1	1	1	1	1	1	1	1	1	2	1	1	3
1	1	2	3	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	3	88	3	1	1	2	1	1	3	1	1	1	2	1	1	1
1	1	3	3	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	2	2	6	4	1	1	4	1	88	3	1	1	1	2	1	1	1
1	2	3	9	4	1	1	5	1	1	3	1	1	1	2	1	1	1
1	1	3	88	3	1	1	4	1	4	3	1	1	1	2	1	1	1
1	1	3	6	3	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	2	4	1	1	4	1	1	88	1	1	1	2	1	1	1
1	1	1	88	88	1	1	4	1	88	9	88	1	1	2	1	1	1
1	2	3	88	88	1	1	4	1	88	9	88	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	88	3	1	1	1	2	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	2	2	88	88	1	1	4	1	88	88	88	1	1	2	1	1	1
1	1	2	88	88	1	1	4	2	1	9	88	1	1	2	1	1	1
1	1	3	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	2	88	4	1	1	4	1	1	10	1	1	1	2	1	1	1
11	1	2	88	88	1	1	5	1	88	3	1	1	1	2	1	1	1
1	1	1	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	3	9	88	1	1	5	1	88	2	1	1	1	2	1	1	3
1	1	2	6	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	2	3	1	1	1	1	1	1	88	1	1	1	2	1	1	1
1	1	1	88	1	1	1	3	1	4	1	1	1	1	2	1	1	1
1	1	1	2	4	1	1	4	1	1	1	1	1	1	2	1	3	1
1	1	1	88	1	1	1	4	1	7	3	1	1	1	2	1	1	1
1	1	2	88	1	1	1	4	1	4	1	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	2	1	3	1
1	1	3	88	1	1	1	4	1	2	2	1	1	1	2	1	3	1
1	1	1	88	1	1	1	4	1	4	1	1	1	1	2	1	1	1
1	1	1	3	11	1	1	4	1	88	1	1	1	1	2	1	1	99
11	1	1	6	88	1	1	4	1	2	3	1	1	1	2	1	3	1
1	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	3	1
1	1	1	88	1	1	1	4	1	1	3	1	1	1	1	1	1	2
1	1	1	2	11	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	5	8	1	2	3	4	2	1	4	1	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	5	1	1	1	1	1	1	1
1	1	1	8	1	1	1	4	1	3	1	1	1	1	2	1	1	1
1	1	5	82	1	1	1	4	1	1	6	1	1	1	2	1	10	1
1	1	5	8	1	1	1	4	1	1	6	1	1	1	2	1	10	1
1	1	4	8	1	1	1	1	1	1	6	1	1	1	2	1	10	1
11	1	5	8	88	1	1	4	1	1	6	1	1	77	2	88	10	99
1	1	5	88	1	1	1	1	1	1	6	1	1	1	2	1	10	1
1	1	5	8	1	1	1	4	2	1	5	1	1	1	2	1	1	1
1	1	4	88	88	1	1	1	2	1	6	1	1	1	2	1	10	1
1	1	5	8	1	1	1	4	1	1	6	88	1	1	2	1	1	1
1	1	1	8	1	1	1	1	1	1	1	1	1	1	2	1	2	1
1	1	1	8	1	1	1	4	1	1	6	1	1	1	2	1	1	1
1	1	5	88	1	2	3	1	1	1	1	1	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	20	1	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	1	1	1	1	2	1	10	1
1	7	5	8	4	1	1	1	1	1	6	1	1	1	2	1	10	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	8	1	1	1	1	1	1	3	1	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	5	8	1	1	1	1	1	1	6	1	1	1	2	1	1	1
1	1	5	8	4	1	1	4	1	2	4	1	1	1	2	1	10	1
1	1	5	8	1	2	3	4	1	1	1	1	1	1	11	1	10	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	8	1	1	1	4	2	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	8	4	1	1	1	1	1	5	1	1	1	2	1	1	1
1	1	1	88	1	2	3	4	2	4	1	1	1	1	1	1	10	2
1	1	1	3	1	1	1	4	1	1	4	1	1	1	2	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	1	1	3	1
1	1	5	8	4	2	3	4	2	2	1	1	1	1	2	1	1	1
1	1	41	8	4	1	1	4	2	88	5	1	1	1	11	1	10	1
1	1	1	2	4	1	1	4	1	1	1	1	1	1	1	1	10	1
1	1	5	8	1	1	1	4	1	1	6	1	1	1	2	1	10	1
1	1	5	8	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	8	1	2	3	1	1	1	6	1	1	1	2	1	1	1
1	1	5	88	1	1	1	4	1	6	88	88	1	1	2	1	10	2
1	1	5	88	1	1	1	1	1	1	6	1	1	1	2	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	5	2	1	1	1	4	1	1	7	1	1	1	2	1	10	1
1	1	5	8	1	1	1	4	2	1	6	1	1	1	2	1	1	1
1	1	5	8	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	5	8	4	1	1	1	1	1	2	1	1	1	2	1	10	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	10	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	8	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	5	8	1	1	1	1	1	1	1	1	1	1	2	1	10	1
1	1	5	8	1	1	1	1	1	1	3	1	1	1	2	1	10	1
1	1	1	88	1	1	1	1	2	1	6	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	5	88	1	1	1	4	1	1	6	1	1	1	2	1	1	1
1	1	5	8	88	1	1	4	1	88	6	1	1	1	2	1	2	1
1	1	5	8	1	1	1	1	1	88	6	1	1	1	2	1	10	1
1	1	1	8	1	1	1	1	88	1	10	1	1	1	1	1	1	1
1	1	5	8	1	1	1	1	2	1	1	1	1	1	1	1	1	1
1	1	5	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	8	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	5	88	1	1	1	4	1	1	5	1	1	1	1	1	10	1
1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	8	1	1	1	4	1	1	2	1	1	1	1	1	1	1
1	1	5	8	1	1	1	1	1	1	1	1	1	1	1	1	10	1
1	1	5	3	1	2	3	4	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	3	1	1	1	4	3	1	1	1	1	1	2	1	1	1
1	1	5	3	1	1	1	1	1	1	5	88	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	5	88	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	3	1	2	3	1	1	1	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	5	8	1	1	1	1	1	1	5	1	1	1	2	1	1	1
1	1	1	8	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	5	8	1	1	1	4	1	1	5	1	1	1	1	1	1	1
1	1	5	88	88	1	1	1	1	1	6	1	1	1	2	1	1	99
1	1	5	8	1	1	1	4	1	1	7	1	1	1	2	1	1	1
1	1	5	8	1	1	1	1	3	1	6	1	1	1	1	1	1	1
1	1	1	88	1	2	3	4	1	1	7	1	1	1	1	1	1	1
1	1	5	8	1	1	1	4	3	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	2	1	7	1	1	1	1	1	10	1
1	1	1	3	1	1	1	1	3	1	6	1	1	1	1	1	1	1
1	1	5	8	1	1	1	1	3	1	6	1	1	1	1	1	10	1
1	1	1	88	1	1	1	1	3	1	6	1	1	1	1	1	1	1
1	1	3	88	88	1	1	2	1	88	2	1	1	1	2	1	2	1
1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1
1	1	1	88	88	1	1	1	1	2	2	88	1	1	2	1	3	2
1	1	1	88	4	1	1	5	1	1	2	1	1	1	2	1	1	2
1	1	3	88	1	1	1	1	1	1	2	1	1	1	2	1	1	1
11	1	3	88	1	1	1	1	1	1	99	99	1	1	2	1	2	1
1	1	1	88	88	1	1	4	1	1	1	1	1	1	2	1	1	1
11	1	1	88	88	1	1	4	1	1	99	99	1	1	2	1	1	1
1	1	3	88	4	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	2	4	1	1	5	1	2	99	99	1	1	2	1	1	2
1	1	1	3	88	1	1	4	1	1	99	99	1	1	2	1	1	1
11	1	1	88	88	1	1	1	1	2	2	1	1	1	2	1	1	2
4	1	1	88	3	1	1	1	1	1	99	99	1	1	2	1	1	2
1	1	1	3	1	1	1	4	1	1	2	1	1	1	2	1	1	3
1	1	1	2	4	1	1	1	1	1	10	1	1	1	2	1	1	1
1	1	1	3	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	3	88	88	1	1	4	1	1	1	1	77	1	1	1	1	1
1	1	1	2	1	1	1	5	1	1	2	1	1	1	2	1	1	3
1	1	3	88	4	1	1	5	1	88	2	1	1	1	2	1	1	3
1	1	3	2	4	1	1	2	1	1	2	88	1	1	2	1	1	3
1	1	1	3	4	1	1	4	1	1	2	1	1	1	2	1	1	3
1	1	1	3	4	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	99
1	1	1	3	4	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	3	2	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	88	1	1	1	1	1	2	5	1	1	6	2	1	2	3
11	1	1	88	1	1	1	1	3	1	5	1	1	6	2	1	2	3
1	1	1	88	3	1	1	1	3	88	20	1	1	6	1	1	1	3
1	1	1	2	4	1	1	4	1	1	2	1	1	1	2	1	1	1
