Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Jaminjung	12	WASH	gulyu ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	2	washed entity	NP-abs obj.V	P
Jaminjung	12	WASH	ngabulg ganarrany	Basic	1-erg 2-abs subj[1].obj[2].V	1	washer	NP-erg subj.V	A
Jaminjung	12	WASH	ngabulg ganarrany	Basic	1-erg 2-abs subj[1].obj[2].V	2	washed entity	NP-abs obj.V	P
Jaminjung	14	SHAVE (a body part/person)	jab gamaja	Basic	1-abs 2-abs subj[1].V	1	shaver (of body part)	NP-abs subj.V	S
Jaminjung	14	SHAVE (a body part/person)	jab gamaja	Basic	1-abs 2-abs subj[1].V	2	shaved body part	NP-abs	X
Jaminjung	15	HELP	helpim ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	1	helper	NP-erg subj.V	A
Jaminjung	15	HELP	helpim ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	2	helpee	NP-abs obj.V	P
Jaminjung	16	FOLLOW	ganiwardagarrany	Basic	1-erg 2-abs subj[1].obj[2].V	1	follower	NP-erg subj.V	A
Jaminjung	16	FOLLOW	ganiwardagarrany	Basic	1-erg 2-abs subj[1].obj[2].V	2	followee	NP-abs obj.V	P
Jaminjung	17	MEET	wamam ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	1	meeter	NP-erg subj.V	A
Jaminjung	17	MEET	wamam ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	2	met person	NP-abs obj.V	P
Jaminjung	18	TALK	yirrgbi gagba	Basic	1-abs 2-dat subj[1].V	1	talker	NP-abs subj.V	S
Jaminjung	18	TALK	yirrgbi gagba	Basic	1-abs 2-dat subj[1].V	2	talked to person	NP-dat	X
Jaminjung	19	ASK FOR	yanggi ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	1	asker	NP-erg subj.V	A
Jaminjung	19	ASK FOR	yanggi ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	2	askee	NP-abs obj.V	P
Jaminjung	19	ASK FOR	yanggi ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	3	requested thing	NP-dat	X
Jaminjung	20	SHOUT AT	bawa ganiyu	Basic	1-erg 2-abs subj[1].obj[2].V	1	shouter	NP-erg subj.V	A
Jaminjung	20	SHOUT AT	bawa ganiyu	Basic	1-erg 2-abs subj[1].obj[2].V	2	shouted words	NP-abs obj.V	P
Jaminjung	21	TELL	yirrg ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	1	teller	NP-erg subj.V	A
Jaminjung	21	TELL	yirrg ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	2	tellee	NP-abs obj.V	P
Jaminjung	21	TELL	yirrg ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	3	told content	NP-dat	X
Jaminjung	22	SAY	ganiyu	Basic	UTT2 1-erg 3-dat subj[1].obj[2].V	1	sayer	NP-erg subj.V	X
Jaminjung	22	SAY	ganiyu	Basic	UTT2 1-erg 3-dat subj[1].obj[2].V	2	said content	UTT obj.V	X
Jaminjung	22	SAY	ganiyu	Basic	UTT2 1-erg 3-dat subj[1].obj[2].V	3	saying addressee	NP-dat	X
Jaminjung	23	NAME	bag ganima (2)	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	1	namer	NP-erg subj.V	A
Jaminjung	23	NAME	bag ganima (2)	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	2	namee	NP-abs obj.V	P
Jaminjung	23	NAME	bag ganima (2)	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	3	name	NP-abs	X
Jaminjung	23	NAME	ganarrany (2)	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	1	namer	NP-erg subj.V	A
Jaminjung	23	NAME	ganarrany (2)	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	2	namee	NP-abs obj.V	P
Jaminjung	23	NAME	ganarrany (2)	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	3	name	NP-abs	X
Jaminjung	23	NAME	nij ganarrany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	1	namer	NP-erg subj.V	A
Jaminjung	23	NAME	nij ganarrany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	2	namee	NP-abs obj.V	P
Jaminjung	23	NAME	nij ganarrany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	3	name	NP-abs	X
Jaminjung	24	BUILD	ganilinymany (2)	Basic	1-erg 2-abs subj[1].obj[2].V	1	builder	NP-erg subj.V	A
Jaminjung	24	BUILD	ganilinymany (2)	Basic	1-erg 2-abs subj[1].obj[2].V	2	built thing	NP-abs obj.V	P
Jaminjung	24	BUILD	jardij ganima	Basic	1-erg 2-abs subj[1].obj[2].V	1	builder	NP-erg subj.V	A
Jaminjung	24	BUILD	jardij ganima	Basic	1-erg 2-abs subj[1].obj[2].V	2	built thing	NP-abs obj.V	P
Jaminjung	25	BREAK	bag ganima (1)	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	1	breaker	NP-erg subj.V	A
Jaminjung	25	BREAK	bag ganima (1)	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	2	broken thing	NP-abs obj.V	P
Jaminjung	25	BREAK	bag ganima (1)	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	3	breaking instrument	NP-instr	I
Jaminjung	26	KILL	digirrij ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	1	killer	NP-erg subj.V	A
Jaminjung	26	KILL	digirrij ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	2	killee	NP-abs obj.V	P
Jaminjung	26	KILL	digirrij ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	3	killing instrument	NP-instr	I
Jaminjung	26	KILL	ning ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	1	killer	NP-erg subj.V	A
Jaminjung	26	KILL	ning ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	2	killee	NP-abs obj.V	P
Jaminjung	26	KILL	ning ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	3	killing instrument	NP-instr	I
Jaminjung	27	BEAT	wanywany ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	1	beater	NP-erg subj.V	A
Jaminjung	27	BEAT	wanywany ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	2	beatee	NP-abs obj.V	P
Jaminjung	27	BEAT	wanywany ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	3	beating instrument	NP-instr	I
Jaminjung	28	HIT	ganima	Basic	1-erg 2-abs subj[1].obj[2].V	1	hitter	NP-erg subj.V	A
Jaminjung	28	HIT	ganima	Basic	1-erg 2-abs subj[1].obj[2].V	2	hittee	NP-abs obj.V	P
Jaminjung	29	TOUCH	mard ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	1	toucher	NP-erg subj.V	A
Jaminjung	29	TOUCH	mard ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	2	touchee	NP-abs obj.V	P
Jaminjung	30	CUT	gad ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	1	cutter	NP-erg subj.V	A
Jaminjung	30	CUT	gad ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	2	cut thing	NP-abs obj.V	P
Jaminjung	30	CUT	gad ganima	Basic	1-erg 2-abs subj[1].obj[2].V 3-instr	3	cutting instrument	NP-instr	I
Jaminjung	31	TAKE	birrg ganiyunggany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	1	taker	NP-erg subj.V	A
Jaminjung	31	TAKE	birrg ganiyunggany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	2	taking source	NP-abs obj.V	P
Jaminjung	31	TAKE	birrg ganiyunggany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	3	taken thing	NP-abs	X
Jaminjung	31	TAKE	ganangu (2)	Basic	1-erg 2-abs subj[1].obj[2].V	1	taker	NP-erg subj.V	A
Jaminjung	31	TAKE	ganangu (2)	Basic	1-erg 2-abs subj[1].obj[2].V	2	taken thing	NP-abs obj.V	P
Jaminjung	31	TAKE	ganuga	Basic	1-erg 2-abs subj[1].obj[2].V	1	taker	NP-erg subj.V	A
Jaminjung	31	TAKE	ganuga	Basic	1-erg 2-abs subj[1].obj[2].V	2	taken thing	NP-abs obj.V	P
Jaminjung	32	TEAR	gub ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	1	tearer	NP-erg subj.V	A
Jaminjung	32	TEAR	gub ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	2	torn thing	NP-abs obj.V	P
