Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Central Alaskan Yupik	12	WASH	erur-	compl(caus) 2b		
Central Alaskan Yupik	12	WASH	erur-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	12	WASH	erur-	ditr.indir		
Central Alaskan Yupik	12	WASH	erur-	ditr.indir [coded]		
Central Alaskan Yupik	12	WASH	erur-	ditr.indir/antip		
Central Alaskan Yupik	12	WASH	erur-	ditr.indir/pas		
Central Alaskan Yupik	12	WASH	erur-	ditr.secun		
Central Alaskan Yupik	12	WASH	erur-	ditr.secun [coded]		
Central Alaskan Yupik	12	WASH	erur-	ditr.secun/antip		
Central Alaskan Yupik	12	WASH	erur-	ditr.secun/pas		
Central Alaskan Yupik	12	WASH	erur-	imprs		
Central Alaskan Yupik	12	WASH	erur-	imprs [coded]		
Central Alaskan Yupik	12	WASH	erur-	P > R replacement		
Central Alaskan Yupik	12	WASH	erur-	P > T replacement		
Central Alaskan Yupik	12	WASH	erur-	P(means) addition [coded]		
Central Alaskan Yupik	12	WASH	erur-	P(place) addition		
Central Alaskan Yupik	12	WASH	erur-	P(place) addition [coded]		
Central Alaskan Yupik	12	WASH	erur-	pass		
Central Alaskan Yupik	12	WASH	erur-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	12	WASH	erur-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	12	WASH	erur-	refl		
Central Alaskan Yupik	12	WASH	erur-	relational transitive		
Central Alaskan Yupik	12	WASH	erur-	smpl caus		
Central Alaskan Yupik	13	DRESS	ac'ec-	advs 1		
Central Alaskan Yupik	13	DRESS	ac'ec-	advs 1 detransitivized		
Central Alaskan Yupik	13	DRESS	ac'ec-	advs 2		
Central Alaskan Yupik	13	DRESS	ac'ec-	advs 2 detransitivized		
Central Alaskan Yupik	13	DRESS	ac'ec-	antip		
Central Alaskan Yupik	13	DRESS	ac'ec-	antip [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	13	DRESS	ac'ec-	appl 1		
Central Alaskan Yupik	13	DRESS	ac'ec-	appl 2		
Central Alaskan Yupik	13	DRESS	ac'ec-	appl/cmpl(caus)		
Central Alaskan Yupik	13	DRESS	ac'ec-	basic intr		
Central Alaskan Yupik	13	DRESS	ac'ec-	basic tr		
Central Alaskan Yupik	13	DRESS	ac'ec-	cmpl(caus) 1		
Central Alaskan Yupik	13	DRESS	ac'ec-	cmpl(caus) 2a		
Central Alaskan Yupik	13	DRESS	ac'ec-	cmpl(caus)/antip		
Central Alaskan Yupik	13	DRESS	ac'ec-	cmpl(caus)/pass		
Central Alaskan Yupik	13	DRESS	ac'ec-	compl(caus) 2b		
Central Alaskan Yupik	13	DRESS	ac'ec-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.indir		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.indir [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.indir/antip		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.indir/pas		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.secun		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.secun [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.secun/antip		
Central Alaskan Yupik	13	DRESS	ac'ec-	ditr.secun/pas		
Central Alaskan Yupik	13	DRESS	ac'ec-	imprs		
Central Alaskan Yupik	13	DRESS	ac'ec-	imprs [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	P > R replacement		
Central Alaskan Yupik	13	DRESS	ac'ec-	P > T replacement		
Central Alaskan Yupik	13	DRESS	ac'ec-	P(means) addition [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	P(place) addition		
Central Alaskan Yupik	13	DRESS	ac'ec-	P(place) addition [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	pass		
Central Alaskan Yupik	13	DRESS	ac'ec-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	13	DRESS	ac'ec-	refl		
Central Alaskan Yupik	13	DRESS	ac'ec-	relational transitive		
Central Alaskan Yupik	13	DRESS	ac'ec-	smpl caus		
Central Alaskan Yupik	15	HELP	ikayur-	advs 1		
Central Alaskan Yupik	15	HELP	ikayur-	advs 1 detransitivized		
Central Alaskan Yupik	15	HELP	ikayur-	advs 2		
Central Alaskan Yupik	15	HELP	ikayur-	advs 2 detransitivized		
Central Alaskan Yupik	15	HELP	ikayur-	antip		
Central Alaskan Yupik	15	HELP	ikayur-	antip [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	15	HELP	ikayur-	appl 1		
Central Alaskan Yupik	15	HELP	ikayur-	appl 2		
Central Alaskan Yupik	15	HELP	ikayur-	appl/cmpl(caus)		
Central Alaskan Yupik	15	HELP	ikayur-	basic intr		
Central Alaskan Yupik	15	HELP	ikayur-	basic tr		
Central Alaskan Yupik	15	HELP	ikayur-	cmpl(caus) 1		
Central Alaskan Yupik	15	HELP	ikayur-	cmpl(caus) 2a		
Central Alaskan Yupik	15	HELP	ikayur-	cmpl(caus)/antip		
Central Alaskan Yupik	15	HELP	ikayur-	cmpl(caus)/pass		
Central Alaskan Yupik	15	HELP	ikayur-	compl(caus) 2b		
Central Alaskan Yupik	15	HELP	ikayur-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.indir		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.indir [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.indir/antip		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.indir/pas		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.secun		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.secun [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.secun/antip		
Central Alaskan Yupik	15	HELP	ikayur-	ditr.secun/pas		
Central Alaskan Yupik	15	HELP	ikayur-	imprs		
Central Alaskan Yupik	15	HELP	ikayur-	imprs [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	P > R replacement		
