Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
German	29	TOUCH	berühren	Basic	1-nom V.subj[1] 2-acc	2	touchee	NP-acc	P
German	29	TOUCH	berühren	Derived	2-nom passV'.subj[2] (von+1-dat)	1	toucher	von+NP-dat	
German	29	TOUCH	berühren	Derived	2-nom passV'.subj[2] (von+1-dat)	2	touchee	NP-nom V.subj	
German	29	TOUCH	berühren	Derived	4-nom V'.subj[4] 2-acc	2	touchee	NP-acc	
German	29	TOUCH	berühren	Derived	4-nom V'.subj[4] 2-acc	4	touching instrument	NP-nom V.subj	
German	30	CUT	schneiden	Basic	1-nom V.subj[1] 2-acc	1	cutter	NP-nom V.subj	A
German	30	CUT	schneiden	Basic	1-nom V.subj[1] 2-acc	2	cut thing	NP-acc	P
German	30	CUT	schneiden	Derived	2-nom passV'.subj[2] (von+1-dat)	1	cutter	von+NP-dat	
German	30	CUT	schneiden	Derived	2-nom passV'.subj[2] (von+1-dat)	2	cut thing	NP-nom V.subj	
German	31	TAKE	nehmen	Basic	1-nom V.subj[1] 2-acc	1	taker	NP-nom V.subj	A
German	31	TAKE	nehmen	Basic	1-nom V.subj[1] 2-acc	2	taken thing	NP-acc	P
German	31	TAKE	nehmen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	taker	von+NP-dat	
German	31	TAKE	nehmen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	taken thing	NP-nom V.subj	
German	32	TEAR	reißen	Basic	1-nom V.subj[1] 2-acc aus+3-dat	1	tearer	NP-nom V.subj	A
German	32	TEAR	reißen	Basic	1-nom V.subj[1] 2-acc aus+3-dat	2	torn thing	NP-acc	P
German	32	TEAR	reißen	Basic	1-nom V.subj[1] 2-acc aus+3-dat	3	tearing source	aus+NP-dat	X
German	33	PEEL	schälen	Basic	1-nom V.subj[1] 2-acc	1	peeler	NP-nom V.subj	A
German	33	PEEL	schälen	Basic	1-nom V.subj[1] 2-acc	2	peeled object	NP-acc	P
German	33	PEEL	schälen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	peeler	von+NP-dat	
German	33	PEEL	schälen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	peeled object	NP-nom V.subj	
German	34	HIDE	verstecken	Basic	1-nom V.subj[1] 2-acc vor+3-dat	1	hider	NP-nom V.subj	A
